# ,Joint Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joint Coordinate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,x = flexion/extension angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###O = Origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,y= abudction/adduction angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###X = X axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,z = external/internal rotation angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###Y = Y axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,###Z = Z axis orientation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,Pelvis,,,R Hip,,,L Hip,,,R Knee,,,L Knee,,,R Ankle,,,L Ankle,,,R Foot,,,L Foot,,,Head,,,Thorax,,,Neck,,,Spine,,,R Shoulder,,,L Shoulder,,,R Elbow,,,L Elbow,,,R Wrist,,,L Wrist,,,PELO,,,PELX,,,PELY,,,PELZ,,,HIPO,,,HIPX,,,HIPY,,,HIPZ,,,R KNEO,,,R KNEX,,,R KNEY,,,R KNEZ,,,L KNEO,,,L KNEX,,,L KNEY,,,L KNEZ,,,R ANKO,,,R ANKX,,,R ANKY,,,R ANKZ,,,L ANKO,,,L ANKX,,,L ANKY,,,L ANKZ,,,R FOOO,,,R FOOX,,,R FOOY,,,R FOOZ,,,L FOOO,,,L FOOX,,,L FOOY,,,L FOOZ,,,HEAO,,,HEAX,,,HEAY,,,HEAZ,,,THOO,,,THOX,,,THOY,,,THOZ,,,R CLAO,,,R CLAX,,,R CLAY,,,R CLAZ,,,L CLAO,,,L CLAX,,,L CLAY,,,L CLAZ,,,R HUMO,,,R HUMX,,,R HUMY,,,R HUMZ,,,L HUMO,,,L HUMX,,,L HUMY,,,L HUMZ,,,R RADO,,,R RADX,,,R RADY,,,R RADZ,,,L RADO,,,L RADX,,,L RADY,,,L RADZ,,,R HANO,,,R HANX,,,R HANY,,,R HANZ,,,L HANO,,,L HANX,,,L HANY,,,L HANZ
# frame num,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
0.000000000000000,10.016374857192369,-11.885944328245788,38.028340613923504,-2.220415833175640,-13.882292319678166,67.103082144719508,0.350302155801406,-8.104267603939556,61.801706976944871,-22.776195807218887,-7.016693681727259,-36.993619625607352,-16.072972919748917,-3.067603539112534,-40.665124736975478,-2.117717002941390,6.525083426514115,-36.202852323559000,0.741831545482881,3.695519508366900,-24.911381470569896,-83.123952202363370,-7.916360674917087,46.655491578661476,-81.899858235668248,7.003170271357902,-56.663879986464032,3.651754113990023,8.078276835392089,-144.948885132111627,-0.456289489205091,0.392747198972138,233.262130685033441,1.495113729808708,-9.290407359999152,18.365714901292165,-15.519511640616605,-0.176987907701896,-0.301373074068118,-19.429156395925499,77.900786994582305,-19.713857080900027,-18.451788296131422,69.501280841847787,-50.545438623526593,25.313282693516587,0.000000000003053,0.000000000001691,33.211255436554474,0.000000000001099,0.000000000001506,5.317448410669432,16.200843860260598,122.988674202937418,-18.784704616648931,-0.061342949433467,-30.709208607451885,33.173191070556641,92.177961349487305,831.482025146484375,33.751634245314499,92.948778696960346,831.215109222623141,32.375422127955261,92.780804108850788,831.494080091681212,33.343391563495778,92.383925483058320,832.445669566322749,-2.752972292735212,46.033676673669135,761.549773986025684,-2.174529117977354,46.804494021142176,761.282858062164451,-3.550741235336591,46.636519433032618,761.561828931222522,-2.582771799796074,46.239640807240150,762.513418405864059,49.332310427903863,-127.132262794626911,425.306783754605817,48.798646249835002,-126.348655452100473,424.988723889510027,48.486626159169511,-127.628760896731592,425.502507417512732,49.327764807888158,-126.758833862505810,426.234431408617581,-151.142573275384052,43.817551591072153,425.564124186401045,-150.193398528773855,43.631376221246768,425.310340751031788,-150.993972328205984,44.793402607655381,425.404022493932587,-150.865111460181964,43.931803615578765,426.518043164093001,13.976014904317744,-119.883182761166282,64.792926466052961,14.101544152362029,-118.891122237440740,64.800563556523002,12.988735946019041,-119.759023136413575,64.892247390746078,14.073599054598747,-119.903190380881767,65.787952610818650,-149.638348246971731,4.179620713445175,63.671990258189652,-148.791416015873125,4.708530197768628,63.617579291289076,-150.170033044636568,5.021285981904470,63.577592949957641,-149.642480057526740,4.288498320243097,64.666036833999613,128.320724487304688,-3.094966173171997,26.078100204467773,128.339864951425795,-3.000432374288458,27.073437837385306,127.589107042361931,-2.415123793851655,26.027600169463025,127.639277822562207,-3.822205954914376,26.160275279537064,-79.397613525390625,140.438110351562500,33.926830291748047,-79.358607789978038,140.505113782790687,34.923820308151704,-80.235748199783643,140.983559998334187,33.922963714868644,-79.941680451590912,139.602649267465637,34.004263855366567,91.195516586303711,105.140916824340820,1479.447998046875000,92.017634701836698,105.709524972798704,1479.419597736669402,90.629702797547793,105.951433483757384,1479.296612772617891,91.132456610358943,105.281442687851779,1480.436064806319109,33.216996847741633,79.837909586392016,1244.483907014296619,33.815176571397124,80.639271231346612,1244.484636536807784,34.018319255484883,79.239768693805473,1244.473425055303096,33.209033365086327,79.844764264461247,1243.483962217654152,112.998614367273944,-42.577401693474663,1238.430433573389337,113.832334075133517,-42.040402698509951,1238.559055220608798,113.084050787694196,-42.472723481896701,1237.439604077418153,112.453076039754862,-41.740338642427886,1238.471826589466218,-106.639043928203833,99.312603761778433,1251.188492710937453,-106.493790089699758,100.270588929474400,1251.435809796627836,-106.627679909478147,99.061036710876209,1252.156265865131445,-105.649714770906712,99.174841512323511,1251.141065069768047,260.532482273788219,-266.408927536670944,1181.547298001076797,259.697313379998377,-266.893114393864323,1181.286422540047852,260.419910574292828,-266.722722524290077,1182.490091890650774,259.994132451350595,-265.592168212839056,1181.754864076375952,-351.017945362060175,175.036000694485153,1163.846350151008892,-351.016092007989414,174.283000379915620,1163.188332604634297,-350.590350580865277,175.631426694969036,1163.166180627255699,-350.113976740827354,174.755896420676351,1164.169432690958729,456.374221797392465,-389.731579489574642,1163.885120958387461,455.849423794156564,-390.518496091494910,1163.560545362536686,456.261650097897075,-390.045374477193718,1164.827914847961438,455.530471438416328,-389.200265112423608,1163.961215402076050,-520.438457469338573,319.728564744162725,1184.003660098918317,-520.932035403075929,319.251982801116753,1183.276164068076923,-520.010862688143675,320.323990744646608,1183.323490575165124,-519.681130904095767,319.081774569909669,1183.913554915564191,535.508916158226384,-440.322489073097813,1184.983580759459073,535.452188112223894,-440.015082609891920,1185.933466644803275,536.075493687136031,-439.529198963467479,1184.760689068951478,534.686862733848557,-439.796949285506116,1184.764409367332519,-604.318892234676923,363.755257362399107,1169.661972873687318,-604.292137570066302,363.492084940938753,1168.697595113416810,-603.836357215449993,364.603543975873151,1169.443867906709329,-603.443424278015300,363.295746646546377,1169.811658406973720
